case_id,client_ref,district,intake_date,closure_date,status,category,priority,caseworker_id,contact_count
CC-2023-19881,Jennifer Quill,Weybridge,02/26/2023,04/19/2023,Closed,Standard,,W136,3
CC-2025-24035,Linda Marsh,Ash Hill,2025-01-24,2025-03-03,Closed,Standard,Low,W109,5
CC-2023-23678,Richard Vance,Northgate,2023-03-15,2023-03-31,Closed,Standard,,W252,3
CC-2023-16757,Jeffrey Rasmussen,Northgate,11/01/2023,07/01/2024,Closed,Complex,,W186,1
CC-2024-13377,Karen Kessler,Calder Central,2024-11-20,2024-11-28,Closed,rush,High,W156,2
CC-2025-16917,Susan Bennett,Calder Central,2025-03-05,2025-03-21,Closed,Standard,Low,W143,4
CC-2025-18842,Kimberly Nakamura,Northgate,08/23/2025,10/04/2025,Closed,Standard,High,W127,3
CC-2023-16544,Steven Crowley,Calder Central,2023-12-10,2024-03-13,Closed,Complex,,W173,4
CC-2025-22145,Kevin Nakamura,Ash Hill,05/27/2025,06/22/2025,Closed,STANDARD,Low,W225,8
CC-2023-15730,Sandra Zamora,Calder Central,2023-09-16,2023-10-23,Closed,Standard,,W142,3
CC-2024-15149,Robert Ashford,Weybridge,2024-12-28,2025-04-18,Closed,Standard,Medium,W237,2
CC-2024-15876,Melissa Vance,Weybridge,05/17/2024,06/15/2024,Closed,Standard,Low,W198,2
CC-2023-20155,Stephanie Carver,Weybridge,2023-11-08,2024-07-01,Closed,std,,W248,2
CC-2025-14414,Michelle Alvarez,Weybridge,08/29/2025,09/26/2025,Closed,Standard,Medium,W106,2
CC-2025-24003,Andrew Okonkwo,Calder Central,"October 7, 2025",,Open,Complex,Low,W136,7
CC-2023-18512,Lisa Zamora,Northgate,"October 30, 2023","July 1, 2024",Closed,review,,W170,5
CC-2025-13484,Linda Lindquist,Weybridge,"July 13, 2025","October 6, 2025",Closed,Complex,Medium,W253,1
CC-2023-17006,Deborah Nakamura,Calder Central,2023-09-13,2023-10-28,Closed,Complex,,W130,4
CC-2025-24187,James Delgado,Weybridge,07/05/2025,,Open,Complex,Low,W207,9
CC-2025-10148,Jason Zamora,Weybridge,04/19/2025,12/08/2025,Closed,Complex,Low,W168,2
CC-2025-23563,Donna Zamora,Weybridge,2025-07-19,2025-12-23,Closed,Review,Low,W250,0
CC-2023-21646,Patricia Nakamura,Northgate,2023-07-22,2023-08-08,Closed,Standard,,W114,6
CC-2024-11810,Michelle Marsh,Weybridge,2024-04-02,2024-05-14,Closed,normal,Low,W125,4
CC-2025-11305,Michelle Yeardley,Calder Central,2025-09-01,2025-11-23,Closed,Complex,Low,W142,3
CC-2024-16259,Emily Jarrett,Weybridge,2024-08-18,2024-11-22,Closed,appeals,Medium,W237,1
CC-2025-10646,Timothy Lindquist,Weybridge,2025-08-07,2025-09-22,Closed,Standard,Medium,W250,6
CC-2023-12755,Timothy Carver,Calder Central,10/23/2023,11/30/2023,Closed,Complex,,W206,7
CC-2023-13831,Jennifer Eastwood,Weybridge,08/30/2023,09/23/2023,Closed,normal,,W121,3
CC-2024-19512,Ronald Thorne,Calder Central,07/26/2024,10/21/2024,Closed,Appeal,Medium,W230,2
CC-2025-22270,David Sedgwick,Calder Central,09/22/2025,10/22/2025,Closed,std,Low,W112,5
CC-2025-17227,Mark Kessler,Northgate,2025-09-30,2025-12-12,Closed,Complex,Medium,W172,5
CC-2023-11434,Michelle Ellery,Weybridge,08/28/2023,10/09/2023,Closed,Review,,W153,4
CC-2023-20174,Carol Nakamura,Calder Central,07/06/2023,10/13/2023,Closed,Appeal,,W203,3
CC-2024-11377,Barbara Lindquist,Weybridge,2024-11-25,2025-11-04,Closed,Appeal,Medium,W203,1
CC-2023-13471,Lisa Hollis,Calder Central,"October 23, 2023","November 24, 2023",Closed,Standard,,W143,6
cc-2023-21727,Anthony Underhill,Ash Hill,"March 4, 2023","May 26, 2023",Closed,Complex,,W224,4
CC-2024-19082,Deborah Ashford,Northgate,2024-10-29,2024-12-28,Closed,Complex,Medium,W158,4
CC-2024-19062,Patricia Iverson,Ash Hill,2024-04-16,2024-07-01,Closed,standard - no issues,Medium,W241,0
CC-2024-23362,Thomas Underhill,Calder Central,2024-02-15,2024-03-08,Closed,Standard case,,W215,0
CC-2025-22171,Emily Sedgwick,Weybridge,05/15/2025,10/24/2025,Closed,Complex - multi agency,Low,W255,6
CC-2024-12930,Jennifer Grady,Calder Central,2024-07-13,2024-09-01,Closed,Standard,Low,W155,8
CC-2024-13262,Thomas Okonkwo,Northgate,2024-04-08,2024-04-22,Closed,STANDARD,Medium,W108,6
CC-2024-17177,Donna Yeardley,Weybridge,03/26/2024,04/14/2024,Closed,Standard,Medium,W136,3
CC-2025-23532,Barbara Hollis,Calder Central,02/28/2025,04/22/2025,Closed,app,Medium,W226,0
CC-2023-20570,Michael Lindquist,Northgate,06/24/2023,07/18/2023,Closed,URGENT,,W151,0
CC-2025-19240,Lisa Yeardley,Northgate,2025-03-10,2025-04-14,Closed,standard,Medium,W234,0
CC-2023-10754,Melissa Delgado,Weybridge,08/31/2023,09/30/2023,Closed,Standard,,W226,1
CC-2023-23533,Betty Bennett,Ash Hill,2023-07-14,2023-09-29,Closed,Complex,,W191,3
CC-2024-20715,Betty Delgado,Weybridge,2024-07-24,2024-10-21,Closed,Complex,Low,W245,4
CC-2024-19514,David Blackwood,Weybridge,2024-08-27,2024-07-01,Closed,Standard,High,W157,3
CC-2024-15596,Betty Carver,Calder Central,2024-06-23,2024-08-04,Closed,Std.,Low,W255,5
CC-2023-16602,David Crowley,Weybridge,2023-10-08,2023-10-17,Closed,Expedited,,W162,5
CC-2023-22001,Brian Fowler,Weybridge,"February 2, 2023","February 15, 2023",Closed,expedited,,W107,2
CC-2025-10819,Brian Underhill,Weybridge,2025-08-30,2025-11-09,Closed,app,Low,W176,8
CC-2024-15455,Margaret Thorne,Weybridge,2024-05-15,2024-07-10,Closed,complex case,Medium,W189,5
CC-2023-19476,Brian Rasmussen,Northgate,06/22/2023,08/29/2023,Closed,Review,,W108,6
CC-2023-21512,Deborah Crowley,Weybridge,2023-12-01,2024-01-31,Closed,Appeal,,W217,3
CC-2025-22533,Thomas Kessler,Ash Hill,2025-09-02,2025-09-25,Closed,Complex - multi agency,Medium,W228,1
CC-2025-15859,Daniel Ashford,Calder Central,2025-06-25,2025-07-14,Closed,Expedited,High,W216,1
CC-2024-22700,Paul Nakamura,Weybridge,01/01/2024,01/16/2024,Closed,Std.,,W204,4
CC-2023-22567,Kimberly Sedgwick,Weybridge,2023-12-29,2024-01-17,Closed,standard - no issues,,W249,5
CC-2023-18486,Michael Jarrett,Ash Hill,12/20/2023,01/18/2024,Closed,Standard,,W128,6
CC-2025-22550,Jennifer Ashford,Weybridge,10/20/2025,,Open,Complex - multi agency,Low,W209,6
CC-2024-13820,Sarah Pemberton,Northgate,2024-03-31,2024-07-01,Closed,Appeal,Medium,W210,0
CC202511558,Emily Quill,Calder Central,2025-02-22,2025-03-18,Closed,Standard,Medium,W258,4
CC-2023-17517,Patricia Hollis,Weybridge,2023-04-16,2023-05-19,Closed,panel appeal,,W136,4
CC-2025-19875,Patricia Yeardley,Northgate,2025-03-25,2025-04-21,Closed,Std.,Low,W249,0
CC 2024 15251,DAVID CROWLEY,Weybridge,"July 8, 2024","July 24, 2024",Closed,Standard,Medium,W194,3
CC-2024-14321,Anthony Marsh,Weybridge,"June 11, 2024","July 22, 2024",Closed,Standard,Low,W241,1
CC-2025-22323,Joseph Sedgwick,Weybridge,"July 2, 2025","August 20, 2025",Closed,Standard,Medium,W213,3
CC-2025-17138,David Lindquist,Weybridge,2025-12-25,,Open,Standard,Medium,W198,1
CC-2023-21870,James Marsh,Calder Central,01/09/2023,03/17/2023,Closed,Standard,,W152,4
CC-2023-19671,Susan Lindquist,Calder Central,2023-01-19,2022-07-23,Closed,Standard,,W236,5
CC-2023-20067,Emily Eastwood,Northgate,2023-11-18,2023-11-23,Closed,expedited,,W239,1
CC-2025-23711,Charles Ellery,Calder Central,2025-04-30,2025-06-27,Closed,std,High,W237,4
CC-2025-18027,Joseph Rasmussen,Weybridge,2025-08-15,2025-12-25,Closed,Standard,Medium,W158,3
CC-2024-19593,Carol Jarrett,Calder Central,"June 13, 2024","July 13, 2024",Closed,periodic review,Medium,W222,3
CC-2023-13696,Betty Marsh,Weybridge,2023-09-19,2023-11-02,Closed,normal,,W243,1
CC-2025-14237,Jeffrey Danvers,Calder Central,2025-12-18,,Open,Complex,Medium,W189,2
CC-2024-18222,Lisa Whitlock,Calder Central,2024-04-27,2024-06-01,Closed,Standard,Medium,W244,3
CC-2025-12626,Kenneth Kessler,Calder Central,2025-07-18,2025-11-15,Closed,Complex,High,W122,3
CC-2024-14259,Richard Grady,Calder Central,2024-08-29,2024-10-05,Closed,Standard,Medium,W166,3
CC-2023-18653,Robert Thorne,Ash Hill,"January 30, 2023","February 16, 2023",Closed,Standard,,W197,2
CC-2025-15206,Deborah Underhill,Calder Central,2025-04-21,2025-05-14,Closed,review,Medium,W244,4
CC-2023-18514,Sarah Blackwood,Northgate,2023-11-21,2023-12-14,Closed,Standard,,W115,0
CC-2023-20100,Linda Underhill,Weybridge,04/18/2023,04/08/2022,Closed,Expedited,,W140,2
CC-2024-23730,Jennifer Nakamura,Weybridge,2024-01-06,2024-02-04,Closed,Std.,,W173,5
CC-2025-23087,Paul Underhill,Calder Central,2025-07-06,2025-09-15,Closed,Standard,Medium,W179,4
CC-2025-22266,Andrew Vance,Weybridge,12/29/2025,,Open,Review,Low,W143,2
CC-2024-10563,Ronald Danvers,Calder Central,2024-07-15,2024-09-06,Closed,Annual review,High,W169,1
 CC-2025-15252 ,Nancy Marsh,Calder Central,2025-01-30,2025-02-16,Closed,expedited,Low,W211,2
CC-2025-22111,Kevin Nakamura,Northgate,"January 5, 2025","January 23, 2025",Closed,Standard case,Low,W130,8
CC-2023-14919,Margaret Ashford,Calder Central,10/31/2023,12/30/2023,Closed,Review,,W133,5
CC-2023-23444,Deborah Underhill,Weybridge,2023-06-06,2023-07-10,Closed,Review,,W176,0
CC-2024-16876,Patricia Pemberton,Weybridge,06/26/2024,08/01/2024,Closed,Standard,Medium,W158,5
CC-2025-12189,Joseph Danvers,Northgate,2025-04-20,2025-05-15,Closed,Appeal,Low,W249,4
 CC-2024-10496 ,Susan Quill,Calder Central,2024-03-21,2024-06-06,Closed,STANDARD,Medium,W123,6
CC-2023-11551,Michelle Danvers,Ash Hill,04/18/2023,06/02/2023,Closed,Standard,,W245,4
 CC-2025-16576 ,Kevin Iverson,Calder Central,"December 6, 2025",,Open,Complex,Low,W147,1
CC-2024-11673,Joshua Vance,Calder Central,2024-11-29,2025-01-13,Closed,Appeal,Low,W226,2
CC-2024-11543,Ashley Quill,Northgate,"November 24, 2024","January 25, 2025",Closed,complicated,Low,W150,4
CC202512092,RICHARD ZAMORA,Calder Central,2025-02-25,2025-03-11,Closed,Expedited,Low,W240,3
CC-2025-10402,Nancy Pemberton,Weybridge,04/19/2025,05/31/2025,Closed,expedited,High,W222,0
CC-2025-17274,Richard Alvarez,Weybridge,2025-02-15,2025-10-20,Closed,Complex,Medium,W152,3
CC-2024-21409,Sandra Hollis,Ash Hill,01/05/2024,03/10/2024,Closed,Complex,,W200,3
CC-2023-22215,Sarah Okonkwo,Weybridge,03/16/2023,03/28/2023,Closed,Standard,,W145,3
CC-2024-22229,Kimberly Underhill,Northgate,11/09/2024,12/13/2024,Closed,Standard,Low,W159,3
CC-2025-23723,George Delgado,Calder Central,2025-07-05,2025-10-15,Closed,complicated,Medium,W142,1
CC-2025-21333,David Eastwood,Ash Hill,07/30/2025,07/01/2024,Closed,Complex,Medium,W137,7
CC-2024-21920,Amanda Fowler,Calder Central,2024-04-06,2024-07-26,Closed,Appeal,Low,W152,5
CC-2024-14610,Richard Kessler,Calder Central,2024-12-18,2025-01-01,Closed,normal,Low,W139,2
CC-2023-11383,Ashley Crowley,Ash Hill,2023-12-26,2024-01-05,Closed,Expedited,,W158,1
CC-2025-17678,Carol Fowler,Ash Hill,"February 23, 2025","March 25, 2025",Closed,Standard,Low,W233,3
CC-2024-18960,George Nakamura,Calder Central,2024-06-20,2024-07-22,Closed,Review,Medium,W240,5
CC-2025-13902,Nancy Thorne,Northgate,2025-09-02,,Open,Complex,Low,W193,4
CC-2023-17673,Kimberly Crowley,Northgate,09/14/2023,10/26/2023,Closed,Standard,,W255,2
CC 2025 14985,Linda Pemberton,Northgate,2025-06-11,2025-07-03,Closed,rush,Medium,W177,0
CC-2023-11220,Melissa Sedgwick,Northgate,2023-07-07,2023-10-07,Closed,COMPLEX,,W187,5
CC-2024-18290,Amanda Grady,Ash Hill,10/06/2024,11/04/2024,Closed,Standard,Medium,W120,6
CC-2023-15929,James Jarrett,Weybridge,2023-07-19,2023-08-17,Closed,Standard,,W127,3
CC-2023-19910,Kenneth Ellery,Northgate,2023-10-01,2023-10-21,Closed,Std.,,W242,4
CC-2023-22291,Patricia Zamora,Weybridge,2023-10-29,2023-11-13,Closed,normal,,W206,5
CC-2023-20559,David Thorne,Calder Central,12/03/2023,12/17/2023,Closed,normal,,W228,3
CC-2023-22152,Anthony Ellery,Calder Central,2023-10-28,2023-09-22,Closed,Expedited,,W170,3
CC-2024-22269,Elizabeth Ellery,Ash Hill,2024-09-20,2024-10-01,Closed,Standard,Medium,W127,2
CC-2025-21971,Charles Rasmussen,Ash Hill,2025-03-20,2025-05-26,Closed,standard - no issues,Medium,W161,1
CC-2023-16185,Donna Nakamura,Weybridge,2023-04-07,2023-08-31,Closed,Complex,,W127,4
CC-2025-22955,Joshua Iverson,Calder Central,2025-07-18,2025-09-28,Closed,Complex,Medium,W112,5
CC-2023-19995,David Zamora,Weybridge,09/19/2023,07/01/2024,Closed,Complex,,W220,6
CC-2024-14107,Maria Alvarez,Calder Central,07/14/2024,09/03/2024,Closed,Appeal,Medium,W105,4
CC-2025-22459,Melissa Hollis,Northgate,2025-09-06,2025-10-01,Closed,Review,Low,W227,0
CC-2023-20342,Edward Grady,Calder Central,2023-01-25,2023-02-13,Closed,Standard,,W254,0
CC-2024-11577,David Lindquist,Ash Hill,07/17/2024,08/02/2024,Closed,Standard,High,W179,5
CC-2023-14917,Nancy Hollis,Calder Central,06/16/2023,07/06/2023,Closed,Expedited,,W247,5
CC-2024-12414,Deborah Crowley,Northgate,2024-11-06,2024-12-10,Closed,Standard,Low,W240,3
CC-2023-11819,Steven Sedgwick,Northgate,2023-04-23,2023-05-18,Closed,Standard,,W239,5
CC-2023-22800,Timothy Okonkwo,Weybridge,"October 2, 2023","October 27, 2023",Closed,Standard,,W235,2
CC-2025-22593,William Fowler,Weybridge,03/15/2025,04/15/2025,Closed,Expedited,Low,W221,3
 CC-2024-16471 ,GEORGE THORNE,Calder Central,08/03/2024,09/13/2024,Closed,std,Medium,W114,4
CC-2024-13780,Jessica Fowler,Calder Central,10/09/2024,11/25/2024,Closed,Complex - multi agency,Low,W115,1
CC-2023-12303,Paul Zamora,Northgate,2023-02-16,2023-03-18,Closed,Standard,,W169,0
CC-2024-17458,Kevin Grady,Northgate,12/03/2024,01/03/2025,Closed,Standard,Medium,W149,1
CC-2024-20736,Margaret Danvers,Calder Central,2024-10-27,2024-06-01,Closed,Expedited,Low,W240,3
CC-2023-22128,Margaret Sedgwick,Calder Central,05/31/2023,07/21/2023,Closed,app,,W106,4
CC-2025-11373,Jeffrey Alvarez,Northgate,2025-05-19,2025-06-18,Closed,Standard,Low,W211,2
CC-2025-19376,Ronald Delgado,Calder Central,2025-10-07,2025-11-20,Closed,std,Medium,W214,6
CC-2023-16701,Sarah Sedgwick,Calder Central,05/24/2023,07/09/2023,Closed,Complex,,W246,4
CC-2025-12781,Ronald Okonkwo,Weybridge,02/04/2025,03/25/2025,Closed,STANDARD,High,W189,3
CC-2025-12743,Elizabeth Ashford,Calder Central,2025-06-12,2025-06-30,Closed,Standard,Low,W133,6
CC-2024-15925,Joseph Whitlock,Calder Central,05/14/2024,09/09/2024,Closed,Complex,Low,W131,4
CC-2024-10553,James Eastwood,Weybridge,08/25/2024,07/01/2024,Closed,Standard case,High,W105,2
CC-2023-22819,Thomas Rasmussen,Calder Central,2023-02-26,2023-04-08,Closed,Appeal,,W109,6
CC-2025-11214,Margaret Thorne,Ash Hill,06/01/2025,06/30/2025,Closed,Standard,Low,W202,0
CC-2023-17881,Timothy Marsh,Calder Central,11/28/2023,03/25/2024,Closed,Complex,,W250,3
CC-2025-14570,Joshua Thorne,Northgate,11/08/2025,,Open,Standard,Low,W236,6
CC-2024-20148,Charles Sedgwick,Ash Hill,02/28/2024,03/20/2024,Closed,Standard case,,W239,5
CC-2025-15912,Deborah Whitlock,Calder Central,"April 29, 2025","May 27, 2025",Closed,Standard,High,W253,4
CC-2023-11749,Patricia Thorne,Calder Central,09/26/2023,11/04/2023,Closed,Standard,,W132,4
CC-2025-17992,Margaret Lindquist,Weybridge,03/02/2025,04/29/2025,Closed,Standard,Medium,W237,5
CC-2023-14448,Emily Yeardley,Northgate,2023-10-22,2023-11-15,Closed,routine,,W254,3
CC-2023-18544,Michelle Thorne,Calder Central,2023-01-16,2023-02-03,Closed,Complex,,W219,1
CC-2025-17036,George Jarrett,Ash Hill,2025-11-21,2025-12-14,Closed,rev,Medium,W259,5
CC-2025-14903,Mark Yeardley,Calder Central,2025-09-21,2025-10-28,Closed,Standard,Low,W180,2
CC-2024-15231,Sandra Ashford,Calder Central,10/06/2024,10/20/2024,Closed,fast track,Medium,W217,4
CC-2024-12432,George Rasmussen,Weybridge,"October 18, 2024","February 10, 2024",Closed,Review,High,W138,2
CC-2025-20356,Linda Sedgwick,Calder Central,2025-11-21,,Open,Standard,Low,W128,4
 CC-2023-15073 ,NANCY CARVER,Northgate,02/07/2023,03/03/2023,Closed,Review,,W166,5
CC-2023-18168,Andrew Yeardley,Northgate,2023-04-26,2023-05-06,Closed,Standard,,W164,2
CC-2025-13194,Daniel Quill,Northgate,09/04/2025,10/09/2025,Closed,complicated,Low,W168,5
CC-2023-20083,Richard Quill,Weybridge,"November 24, 2023","December 24, 2023",Closed,Standard,,W177,2
CC-2025-23325,Joshua Kessler,Northgate,04/20/2025,05/03/2025,Closed,Expedited,Medium,W209,6
CC-2024-23130,Sarah Quill,Weybridge,2024-09-10,2024-10-04,Closed,Expedited,Low,W146,4
CC-2023-15914,Emily Marsh,Calder Central,"August 12, 2023","September 20, 2023",Closed,Standard,,W185,3
CC-2025-11318,Emily Eastwood,Northgate,"May 26, 2025","July 1, 2024",Closed,Review,High,W245,3
CC-2023-19660,Joseph Crowley,Calder Central,"March 8, 2023","July 1, 2024",Closed,Review,,W128,0
CC-2025-24003,Andrew Okonkwo,Calder Central,2025-10-07,,Open,Complex,Low,W136,6
CC-2023-19622,Daniel Lindquist,Northgate,"February 7, 2023","April 21, 2023",Closed,Complex - multi agency,,W260,2
CC-2023-15111,Kevin Zamora,Northgate,2023-07-19,2023-08-12,Closed,Standard,,W108,4
CC-2025-21815,Deborah Marsh,Calder Central,"August 15, 2025",,Open,Complex (referred),Medium,W243,4
CC-2023-19277,Joseph Hollis,Northgate,2023-01-14,2023-03-23,Closed,Complex,,W248,4
CC-2023-17892,Anthony Eastwood,Weybridge,2023-07-15,2024-07-01,Closed,Standard,,W175,0
CC-2023-18418,Elizabeth Vance,Calder Central,"October 16, 2023","November 23, 2023",Closed,standard,,W152,3
CC-2023-10718,Edward Crowley,Ash Hill,2023-06-18,2023-09-14,Closed,Complex,,W104,5
CC-2025-13869,Linda Underhill,Calder Central,2025-10-19,,Open,Appeal,Low,W151,6
CC-2023-14022,Betty Marsh,Weybridge,06/11/2023,06/27/2023,Closed,Standard,,W148,1
CC-2025-13018,Michelle Eastwood,Northgate,"November 26, 2025","December 21, 2025",Closed,Standard,Medium,W258,7
CC-2023-10620,Andrew Underhill,Ash Hill,08/23/2023,09/27/2023,Closed,Review,,W240,5
CC-2023-17943,Deborah Ellery,Weybridge,2023-04-16,2023-05-17,Closed,Std.,,W170,6
CC-2023-10459,Lisa Nakamura,Ash Hill,2023-08-28,2023-09-13,Closed,std,,W216,4
CC-2023-16926,Michael Zamora,Calder Central,10/27/2023,12/27/2023,Closed,routine,,W117,0
CC-2024-19664,Carol Bennett,Calder Central,03/20/2024,06/06/2023,Closed,Review,Medium,W221,3
CC-2025-16987,Donna Iverson,Calder Central,2025-06-22,2025-08-23,Closed,Complex,Medium,W141,6
CC-2024-23409,Stephanie Marsh,Weybridge,2024-11-01,2025-05-18,Closed,multi-agency,Low,W258,7
CC-2025-15160,Emily Fowler,Calder Central,2025-12-27,,Open,Complex,High,W131,4
CC-2023-22162,Margaret Vance,Ash Hill,05/18/2023,07/01/2024,Closed,Standard,,W185,3
CC-2024-21507,Donna Whitlock,Calder Central,"June 19, 2024","July 28, 2024",Closed,Standard,Low,W196,0
CC-2025-16704,Margaret Pemberton,Calder Central,2025-11-06,2025-12-21,Closed,Review,Medium,W228,4
CC-2024-22842,David Eastwood,Calder Central,"September 4, 2024","October 23, 2024",Closed,cmplx,Low,W113,4
CC-2025-18998,Jessica Okonkwo,Weybridge,"October 27, 2025",,Open,cmplx,Medium,W251,8
CC-2025-19500,Jason Crowley,Calder Central,2025-12-09,,Open,Standard,Medium,W100,3
CC-2023-18694,Robert Iverson,Calder Central,06/04/2023,06/29/2023,Closed,Standard,,W141,5
cc-2025-19146,Carol Ellery,Calder Central,2025-04-23,2025-08-08,Closed,Complex,Medium,W257,5
CC-2024-17041,Ashley Eastwood,Calder Central,2024-03-15,2024-04-09,Closed,Standard,Low,W125,4
CC-2023-11388,Deborah Vance,Ash Hill,04/27/2023,06/27/2023,Closed,Complex,,W220,7
CC202418205,STEVEN NAKAMURA,Weybridge,02/22/2024,05/14/2024,Closed,complicated,,W167,3
CC-2023-16705,Edward Nakamura,Ash Hill,2023-07-23,2023-09-07,Closed,routine,,W247,2
CC-2024-10872,Melissa Zamora,Ash Hill,"April 13, 2024","June 28, 2024",Closed,Complex,Medium,W200,6
CC-2023-22883,William Grady,Weybridge,05/12/2023,05/25/2023,Closed,Standard,,W181,4
CC-2023-21061,Margaret Jarrett,Ash Hill,2023-04-27,2023-05-22,Closed,Review,,W165,5
CC-2025-14883,Paul Underhill,Calder Central,2025-03-28,2025-06-10,Closed,Complex,Low,W153,3
CC-2023-17048,Joseph Blackwood,Ash Hill,2023-05-17,2023-07-11,Closed,Complex (referred),,W196,1
CC-2025-14516,Karen Blackwood,Northgate,2025-05-31,2025-07-16,Closed,Standard,Low,W155,6
CC-2025-18948,Elizabeth Danvers,Calder Central,2025-02-21,2025-04-24,Closed,Standard,Low,W207,10
CC-2024-10529,Kimberly Carver,Weybridge,2024-10-06,2024-11-22,Closed,Standard,Medium,W136,7
CC-2024-23457,Sarah Danvers,Weybridge,2024-11-25,2025-01-11,Closed,routine,Medium,W133,3
CC-2024-23437,Brian Marsh,Weybridge,08/23/2024,10/27/2024,Closed,Standard,High,W128,5
CC-2023-16645,Michelle Delgado,Weybridge,"April 19, 2023","May 14, 2023",Closed,Review,,W206,2
CC-2024-14867,George Alvarez,Northgate,11/25/2024,07/01/2024,Closed,Expedited - urgent,Medium,W180,4
CC-2023-15471,Lisa Yeardley,Ash Hill,2023-09-19,2023-10-19,Closed,Standard case,,W168,2
CC-2024-11436,Thomas Whitlock,Calder Central,2024-11-09,2025-02-16,Closed,Complex,Medium,W230,2
CC-2025-21136,Michelle Jarrett,Weybridge,"June 16, 2025","August 26, 2025",Closed,Standard,Low,W113,2
CC-2025-14145,Susan Carver,Ash Hill,02/05/2025,02/23/2025,Closed,Standard,Low,W159,3
CC-2024-17105,James Okonkwo,Ash Hill,12/21/2024,01/12/2025,Closed,Std.,High,W206,3
CC-2023-18597,Kevin Bennett,Calder Central,01/15/2023,03/28/2023,Closed,Complex,,W205,4
CC-2023-20290,Daniel Yeardley,Calder Central,2023-11-29,2024-03-06,Closed,Appeal,,W177,6
CC-2023-18288,RICHARD ZAMORA,Northgate,2023-04-02,2023-05-12,Closed,Standard,,W150,4
CC-2024-14953,Nancy Hollis,Weybridge,11/08/2024,12/25/2024,Closed,Standard,Low,W259,7
CC-2024-17204,Daniel Jarrett,Weybridge,2024-11-14,2025-01-17,Closed,Review,Medium,W225,7
CC-2025-12194,Joseph Underhill,Northgate,2025-12-03,,Open,Complex,Medium,W126,2
CC-2025-17586,Karen Vance,Northgate,2025-08-22,2025-10-19,Closed,Complex,High,W196,7
CC-2024-21803,Joshua Danvers,Ash Hill,2024-12-30,2025-01-18,Closed,normal,Medium,W205,4
CC-2023-10435,Brian Okonkwo,Calder Central,2023-08-10,2023-08-16,Closed,STANDARD,,W188,5
CC-2023-13976,Robert Kessler,Ash Hill,2023-01-02,2023-01-31,Closed,Review,,W157,4
CC-2025-22766,Melissa Thorne,Calder Central,2025-09-03,2025-11-07,Closed,Appeal,Medium,W246,0
CC-2024-20207,Deborah Alvarez,Calder Central,09/12/2024,09/22/2024,Closed,Expedited,Medium,W197,2
CC-2024-20291,Thomas Fowler,Calder Central,05/25/2024,06/16/2024,Closed,std,Low,W232,3
CC-2024-18693,Barbara Hollis,Northgate,2024-07-21,2024-07-01,Closed,std,Low,W146,5
CC-2025-10774,Sandra Delgado,Northgate,"July 13, 2025","July 23, 2025",Closed,Expedited,Low,W194,4
